ì˙ït,éûä‘,çáåv,íjê´,èóê´,20ë„,30ë„,40ë„,50ë„,60ë„,70çŒà»è„,ãèèZé“,ãŒñ±é“,óàäXé“,ïΩãœíjê´,ïΩãœèóê´,ïΩãœ20ë„,ïΩãœ30ë„,ïΩãœ40ë„,ïΩãœ50ë„,ïΩãœ60ë„,ïΩãœ70çŒà»è„,ïΩãœãèèZé“,ïΩãœãŒñ±é“,ïΩãœóàäXé“
2024-10-19,25éû,125,40,85,0,85,40,0,0,0,0,0,125,40,85,0,85,40,0,0,0,0,0,125
2024-10-19,25éûîº,125,40,85,0,85,40,0,0,0,0,0,125,40,85,0,85,40,0,0,0,0,0,125
2024-10-19,26éû,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-19,26éûîº,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-19,27éû,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-19,27éûîº,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-19,28éû,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-19,28éûîº,85,0,85,0,85,0,0,0,0,0,0,85,0,85,0,85,0,0,0,0,0,0,85
2024-10-20,5éû,212,212,0,130,82,0,0,0,0,82,0,130,212,0,130,82,0,0,0,0,82,0,130
2024-10-20,5éûîº,212,212,0,130,82,0,0,0,0,82,0,130,212,0,130,82,0,0,0,0,82,0,130
2024-10-20,6éû,137,137,0,0,82,54,0,0,0,82,0,54,137,0,0,82,54,0,0,0,82,0,54
2024-10-20,6éûîº,137,137,0,0,82,54,0,0,0,82,0,54,137,0,0,82,54,0,0,0,82,0,54
2024-10-20,7éû,146,146,0,0,82,37,0,26,0,82,0,63,146,0,0,82,37,0,26,0,82,0,63
2024-10-20,7éûîº,166,119,47,0,82,37,0,47,0,82,0,84,119,47,0,82,37,0,47,0,82,0,84
2024-10-20,8éû,228,181,47,0,144,37,0,47,0,82,61,84,181,47,0,144,37,0,47,0,82,61,84
2024-10-20,8éûîº,259,212,47,0,144,37,31,47,0,82,61,115,212,47,0,144,37,31,47,0,82,61,115
2024-10-20,9éû,471,424,47,159,151,37,33,91,0,82,68,320,424,47,159,151,37,33,91,0,82,68,320
2024-10-20,9éûîº,534,400,134,159,151,123,53,47,0,82,155,296,400,134,159,151,123,53,47,0,82,155,296
2024-10-20,10éû,919,713,206,159,515,123,70,51,0,82,155,681,713,206,159,515,123,70,51,0,82,155,681
2024-10-20,10éûîº,1404,1066,338,258,515,387,95,107,39,368,155,880,1066,338,258,515,387,95,107,39,368,155,880
2024-10-20,11éû,1872,1126,746,453,704,509,55,150,0,502,155,1216,1126,746,453,704,509,55,150,0,502,155,1216
2024-10-20,11éûîº,2376,1201,1175,453,976,663,88,116,79,347,155,1874,1201,1175,453,976,663,88,116,79,347,155,1874
2024-10-20,12éû,2617,1123,1494,686,936,631,93,193,79,409,155,2053,1123,1494,686,936,631,93,193,79,409,155,2053
2024-10-20,12éûîº,3108,1422,1686,955,972,757,133,162,127,326,155,2627,1422,1686,955,972,757,133,162,127,326,155,2627
2024-10-20,13éû,3729,1860,1869,1263,1050,838,219,232,125,297,309,3123,1860,1869,1263,1050,838,219,232,125,297,309,3123
2024-10-20,13éûîº,4201,2197,2004,1445,1452,692,254,232,125,336,309,3555,2197,2004,1445,1452,692,254,232,125,336,309,3555
2024-10-20,14éû,3878,2137,1741,1212,1398,735,255,191,85,336,309,3232,2137,1741,1212,1398,735,255,191,85,336,309,3232
2024-10-20,14éûîº,4174,2011,2163,1312,1614,649,358,154,85,274,309,3590,2011,2163,1312,1614,649,358,154,85,274,309,3590
2024-10-20,15éû,4723,2613,2110,1768,1733,715,357,148,0,235,371,4116,2613,2110,1768,1733,715,357,148,0,235,371,4116
2024-10-20,15éûîº,4488,2354,2134,1339,1810,918,238,183,0,235,309,3944,2354,2134,1339,1810,918,238,183,0,235,309,3944
2024-10-20,16éû,5301,2943,2358,1942,1916,924,336,180,0,235,309,4756,2943,2358,1942,1916,924,336,180,0,235,309,4756
2024-10-20,16éûîº,5291,3038,2253,1817,2091,871,297,214,0,235,309,4747,3038,2253,1817,2091,871,297,214,0,235,309,4747
2024-10-20,17éû,5635,3528,2107,2524,1749,859,285,189,26,235,309,5090,3528,2107,2524,1749,859,285,189,26,235,309,5090
2024-10-20,17éûîº,5284,3493,1791,2340,1625,748,344,153,73,235,309,4740,3493,1791,2340,1625,748,344,153,73,235,309,4740
2024-10-20,18éû,4410,3050,1360,1934,1175,696,377,153,73,297,309,3804,3050,1360,1934,1175,696,377,153,73,297,309,3804
2024-10-20,18éûîº,4069,3060,1009,1812,1128,568,305,181,73,91,309,3668,3060,1009,1812,1128,568,305,181,73,91,309,3668
2024-10-20,19éû,3669,2746,923,1695,1045,511,219,123,73,61,309,3298,2746,923,1695,1045,511,219,123,73,61,309,3298
2024-10-20,19éûîº,3588,2725,863,1734,964,450,254,157,26,95,309,3183,2725,863,1734,964,450,254,157,26,95,309,3183
2024-10-20,20éû,3658,2725,933,1734,964,520,254,157,26,95,309,3253,2725,933,1734,964,520,254,157,26,95,309,3253
2024-10-20,20éûîº,3715,2872,843,1665,850,734,308,129,26,128,219,3367,2872,843,1665,850,734,308,129,26,128,219,3367
2024-10-20,21éû,3279,2355,924,1593,791,584,214,68,26,128,219,2931,2355,924,1593,791,584,214,68,26,128,219,2931
2024-10-20,21éûîº,1364,1034,330,792,181,295,33,35,26,95,132,1137,1034,330,792,181,295,33,35,26,95,132,1137
2024-10-20,22éû,1013,753,260,655,119,176,0,35,26,61,132,818,753,260,655,119,176,0,35,26,61,132,818
2024-10-20,22éûîº,798,574,224,527,68,176,0,0,26,61,132,604,574,224,527,68,176,0,0,26,61,132,604
2024-10-20,23éû,352,192,160,353,0,0,0,0,0,0,0,353,192,160,353,0,0,0,0,0,0,0,353
2024-10-20,23éûîº,418,258,160,419,0,0,0,0,0,0,0,419,258,160,419,0,0,0,0,0,0,0,419
2024-10-20,24éû,196,196,0,196,0,0,0,0,0,0,0,196,196,0,196,0,0,0,0,0,0,0,196
2024-10-20,24éûîº,196,196,0,196,0,0,0,0,0,0,0,196,196,0,196,0,0,0,0,0,0,0,196
2024-10-20,25éû,130,130,0,130,0,0,0,0,0,0,0,130,130,0,130,0,0,0,0,0,0,0,130
2024-10-20,25éûîº,196,196,0,196,0,0,0,0,0,0,0,196,196,0,196,0,0,0,0,0,0,0,196
2024-10-20,26éû,242,242,0,130,82,0,0,29,0,112,0,130,242,0,130,82,0,0,29,0,112,0,130
2024-10-20,26éûîº,242,242,0,130,82,0,0,29,0,112,0,130,242,0,130,82,0,0,29,0,112,0,130
2024-10-20,27éû,242,242,0,130,82,0,0,29,0,112,0,130,242,0,130,82,0,0,29,0,112,0,130
2024-10-20,27éûîº,212,212,0,130,82,0,0,0,0,82,0,130,212,0,130,82,0,0,0,0,82,0,130
2024-10-20,28éû,212,212,0,130,82,0,0,0,0,82,0,130,212,0,130,82,0,0,0,0,82,0,130
2024-10-20,28éûîº,212,212,0,130,82,0,0,0,0,82,0,130,212,0,130,82,0,0,0,0,82,0,130
2024-10-21,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,5éûîº,49,0,49,0,0,0,49,0,0,0,0,49,0,49,0,0,0,49,0,0,0,0,49
2024-10-21,6éû,144,95,49,0,68,0,49,27,0,0,0,145,95,49,0,68,0,49,27,0,0,0,145
2024-10-21,6éûîº,174,125,49,0,68,0,106,0,0,0,0,175,125,49,0,68,0,106,0,0,0,0,175
2024-10-21,7éû,145,96,49,0,68,0,77,0,0,0,0,146,96,49,0,68,0,77,0,0,0,0,146
2024-10-21,7éûîº,169,120,49,0,68,51,49,0,0,0,51,118,120,49,0,68,51,49,0,0,0,51,118
2024-10-21,8éû,251,150,101,0,169,51,30,0,0,0,153,99,150,101,0,169,51,30,0,0,0,153,99
2024-10-21,8éûîº,472,281,191,130,259,51,30,0,0,0,243,229,281,191,130,259,51,30,0,0,0,243,229
2024-10-21,9éû,608,417,191,266,259,51,30,0,0,0,243,365,417,191,266,259,51,30,0,0,0,243,365
2024-10-21,9éûîº,472,281,191,130,259,51,30,0,0,0,243,229,281,191,130,259,51,30,0,0,0,243,229
2024-10-21,10éû,486,246,240,130,191,51,79,0,33,0,243,243,246,240,130,191,51,79,0,33,0,243,243
2024-10-21,10éûîº,615,342,273,130,191,51,79,92,70,63,243,309,342,273,130,191,51,79,92,70,63,243,309
2024-10-21,11éû,837,430,407,130,334,100,99,63,109,33,243,561,430,407,130,334,100,99,63,109,33,243,561
2024-10-21,11éûîº,1385,546,839,370,417,172,167,99,159,33,243,1109,546,839,370,417,172,167,99,159,33,243,1109
2024-10-21,12éû,1247,473,774,370,334,80,197,156,108,63,243,941,473,774,370,334,80,197,156,108,63,243,941
2024-10-21,12éûîº,1390,642,748,459,338,51,192,201,146,63,243,1083,642,748,459,338,51,192,201,146,63,243,1083
2024-10-21,13éû,1258,476,782,328,335,51,224,172,146,33,243,982,476,782,328,335,51,224,172,146,33,243,982
2024-10-21,13éûîº,1248,323,925,240,479,51,160,172,146,0,243,1006,323,925,240,479,51,160,172,146,0,243,1006
2024-10-21,14éû,1151,293,858,240,479,51,95,138,146,0,243,908,293,858,240,479,51,95,138,146,0,243,908
2024-10-21,14éûîº,1308,368,940,376,560,51,64,108,148,136,243,930,368,940,376,560,51,64,108,148,136,243,930
2024-10-21,15éû,1642,593,1049,527,560,251,63,92,148,136,243,1263,593,1049,527,560,251,63,92,148,136,243,1263
2024-10-21,15éûîº,1790,884,906,789,416,251,63,122,148,166,243,1381,884,906,789,416,251,63,122,148,166,243,1381
2024-10-21,16éû,1687,814,873,789,416,251,26,92,111,136,243,1308,814,873,789,416,251,26,92,111,136,243,1308
2024-10-21,16éûîº,1386,674,712,548,416,144,26,92,158,215,243,928,674,712,548,416,144,26,92,158,215,243,928
2024-10-21,17éû,985,528,457,286,238,101,74,126,158,289,243,453,528,457,286,238,101,74,126,158,289,243,453
2024-10-21,17éûîº,920,530,390,286,101,194,81,144,112,342,153,425,530,390,286,101,194,81,144,112,342,153,425
2024-10-21,18éû,508,233,275,136,0,157,81,99,33,303,0,205,233,275,136,0,157,81,99,33,303,0,205
2024-10-21,18éûîº,598,233,365,136,182,65,81,99,33,210,0,388,233,365,136,182,65,81,99,33,210,0,388
2024-10-21,19éû,819,259,560,136,321,157,77,126,0,210,0,608,259,560,136,321,157,77,126,0,210,0,608
2024-10-21,19éûîº,793,231,562,267,321,127,77,0,0,276,0,517,231,562,267,321,127,77,0,0,276,0,517
2024-10-21,20éû,555,169,386,136,321,65,33,0,0,169,0,386,169,386,136,321,65,33,0,0,169,0,386
2024-10-21,20éûîº,828,261,567,136,567,61,33,29,0,199,0,629,261,567,136,567,61,33,29,0,199,0,629
2024-10-21,21éû,919,352,567,136,691,61,0,29,0,166,82,670,352,567,136,691,61,0,29,0,166,82,670
2024-10-21,21éûîº,705,177,528,136,569,0,0,0,0,136,143,426,177,528,136,569,0,0,0,0,136,143,426
2024-10-21,22éû,315,177,138,136,180,0,0,0,0,136,0,180,177,138,136,180,0,0,0,0,136,0,180
2024-10-21,22éûîº,138,0,138,0,138,0,0,0,0,0,0,138,0,138,0,138,0,0,0,0,0,0,138
2024-10-21,23éû,274,136,138,136,138,0,0,0,0,136,0,138,136,138,136,138,0,0,0,0,136,0,138
2024-10-21,23éûîº,274,136,138,136,138,0,0,0,0,136,0,138,136,138,136,138,0,0,0,0,136,0,138
2024-10-21,24éû,274,136,138,136,138,0,0,0,0,136,0,138,136,138,136,138,0,0,0,0,136,0,138
2024-10-21,24éûîº,274,136,138,136,138,0,0,0,0,136,0,138,136,138,136,138,0,0,0,0,136,0,138
2024-10-21,25éû,138,0,138,0,138,0,0,0,0,0,0,138,0,138,0,138,0,0,0,0,0,0,138
2024-10-21,25éûîº,220,82,138,0,221,0,0,0,0,82,0,138,82,138,0,221,0,0,0,0,82,0,138
2024-10-21,26éû,220,82,138,0,221,0,0,0,0,82,0,138,82,138,0,221,0,0,0,0,82,0,138
2024-10-21,26éûîº,289,151,138,0,290,0,0,0,0,82,0,207,151,138,0,290,0,0,0,0,82,0,207
2024-10-21,27éû,82,82,0,0,82,0,0,0,0,82,0,0,82,0,0,82,0,0,0,0,82,0,0
2024-10-21,27éûîº,82,82,0,0,82,0,0,0,0,82,0,0,82,0,0,82,0,0,0,0,82,0,0
2024-10-21,28éû,82,82,0,0,82,0,0,0,0,82,0,0,82,0,0,82,0,0,0,0,82,0,0
2024-10-21,28éûîº,82,82,0,0,82,0,0,0,0,82,0,0,82,0,0,82,0,0,0,0,82,0,0
2024-10-22,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,6éû,23,23,0,0,0,0,23,0,0,0,0,23,23,0,0,0,0,23,0,0,0,0,23
2024-10-22,6éûîº,31,31,0,0,0,0,31,0,0,0,0,31,31,0,0,0,0,31,0,0,0,0,31
2024-10-22,7éû,149,95,54,0,0,51,43,0,54,0,106,43,95,54,0,0,51,43,0,54,0,106,43
2024-10-22,7éûîº,110,110,0,0,58,51,0,0,0,0,51,58,110,0,0,58,51,0,0,0,0,51,58
2024-10-22,8éû,200,110,90,0,148,51,0,0,0,0,141,58,110,90,0,148,51,0,0,0,0,141,58
2024-10-22,8éûîº,275,141,134,0,148,51,75,0,0,0,141,133,141,134,0,148,51,75,0,0,0,141,133
2024-10-22,9éû,357,234,123,0,241,51,31,33,0,0,141,215,234,123,0,241,51,31,33,0,0,141,215
2024-10-22,9éûîº,314,191,123,0,183,98,0,33,0,0,141,172,191,123,0,183,98,0,33,0,0,141,172
2024-10-22,10éû,456,256,200,0,183,98,0,137,37,0,141,315,256,200,0,183,98,0,137,37,0,141,315
2024-10-22,10éûîº,409,215,194,0,183,108,0,79,39,39,141,228,215,194,0,183,108,0,79,39,39,141,228
2024-10-22,11éû,625,345,280,0,183,147,115,98,80,33,141,449,345,280,0,183,147,115,98,80,33,141,449
2024-10-22,11éûîº,1052,290,762,0,572,256,44,98,80,33,285,733,290,762,0,572,256,44,98,80,33,285,733
2024-10-22,12éû,1323,469,854,0,718,348,77,98,80,33,285,1004,469,854,0,718,348,77,98,80,33,285,1004
2024-10-22,12éûîº,1229,720,509,0,551,256,208,135,79,33,315,880,720,509,0,551,256,208,135,79,33,315,880
2024-10-22,13éû,1062,567,495,0,405,320,69,188,79,33,315,713,567,495,0,405,320,69,188,79,33,315,713
2024-10-22,13éûîº,885,433,452,0,405,172,119,144,45,0,335,551,433,452,0,405,172,119,144,45,0,335,551
2024-10-22,14éû,848,367,481,0,405,148,114,135,45,29,283,535,367,481,0,405,148,114,135,45,29,283,535
2024-10-22,14éûîº,668,320,348,0,326,56,122,163,0,29,283,356,320,348,0,326,56,122,163,0,29,283,356
2024-10-22,15éû,971,619,352,159,386,165,122,137,0,29,335,606,619,352,159,386,165,122,137,0,29,335,606
2024-10-22,15éûîº,877,502,375,159,326,109,113,169,0,29,285,563,502,375,159,326,109,113,169,0,29,285,563
2024-10-22,16éû,1407,661,746,399,395,335,113,130,32,29,285,1092,661,746,399,395,335,113,130,32,29,285,1092
2024-10-22,16éûîº,1322,596,726,399,395,264,35,194,32,29,285,1007,596,726,399,395,264,35,194,32,29,285,1007
2024-10-22,17éû,1273,613,660,399,395,282,35,128,32,91,285,896,613,660,399,395,282,35,128,32,91,285,896
2024-10-22,17éûîº,1052,461,591,399,304,118,0,158,71,29,0,1023,461,591,399,304,118,0,158,71,29,0,1023
2024-10-22,18éû,614,473,141,159,229,51,33,69,71,0,68,546,473,141,159,229,51,33,69,71,0,68,546
2024-10-22,18éûîº,608,434,174,159,161,113,0,102,71,33,0,575,434,174,159,161,113,0,102,71,33,0,575
2024-10-22,19éû,791,496,295,349,161,175,0,33,71,61,0,729,496,295,349,161,175,0,33,71,61,0,729
2024-10-22,19éûîº,843,395,448,349,93,220,0,63,118,29,0,814,395,448,349,93,220,0,63,118,29,0,814
2024-10-22,20éû,824,422,402,349,93,220,26,63,71,0,0,824,422,402,349,93,220,26,63,71,0,0,824
2024-10-22,20éûîº,661,366,295,349,93,113,0,33,71,0,0,661,366,295,349,93,113,0,33,71,0,0,661
2024-10-22,21éû,541,470,71,295,0,174,0,0,71,0,0,542,470,71,295,0,174,0,0,71,0,0,542
2024-10-22,21éûîº,113,113,0,0,0,113,0,0,0,0,0,113,113,0,0,0,113,0,0,0,0,0,113
2024-10-22,22éû,113,113,0,0,0,113,0,0,0,0,0,113,113,0,0,0,113,0,0,0,0,0,113
2024-10-22,22éûîº,150,150,0,0,68,51,0,29,0,29,0,120,150,0,0,68,51,0,29,0,29,0,120
2024-10-22,23éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,23éûîº,68,68,0,0,68,0,0,0,0,0,0,68,68,0,0,68,0,0,0,0,0,0,68
2024-10-22,24éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,24éûîº,50,50,0,0,50,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,50
2024-10-22,25éû,50,50,0,0,50,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,50
2024-10-22,25éûîº,148,148,0,148,0,0,0,0,0,0,0,148,148,0,148,0,0,0,0,0,0,0,148
2024-10-22,26éû,148,148,0,148,0,0,0,0,0,0,0,148,148,0,148,0,0,0,0,0,0,0,148
2024-10-22,26éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,27éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,27éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,28éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,28éûîº,28,28,0,0,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0,28,0,0,28
2024-10-23,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,6éû,34,0,34,0,0,0,0,34,0,0,0,34,0,34,0,0,0,0,34,0,0,0,34
2024-10-23,6éûîº,28,28,0,0,0,0,28,0,0,0,0,28,28,0,0,0,0,28,0,0,0,0,28
2024-10-23,7éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,7éûîº,51,51,0,0,0,51,0,0,0,0,51,0,51,0,0,0,51,0,0,0,0,51,0
2024-10-23,8éû,152,51,101,0,101,51,0,0,0,0,153,0,51,101,0,101,51,0,0,0,0,153,0
2024-10-23,8éûîº,183,82,101,0,101,51,31,0,0,0,153,31,82,101,0,101,51,31,0,0,0,153,31
2024-10-23,9éû,343,205,138,0,194,112,37,0,0,0,190,153,205,138,0,194,112,37,0,0,0,190,153
2024-10-23,9éûîº,533,242,291,0,194,266,73,0,0,0,252,281,242,291,0,194,266,73,0,0,0,252,281
2024-10-23,10éû,1034,524,510,0,290,500,140,29,73,0,339,695,524,510,0,290,500,140,29,73,0,339,695
2024-10-23,10éûîº,836,403,433,0,293,229,151,90,73,0,277,559,403,433,0,293,229,151,90,73,0,277,559
2024-10-23,11éû,951,488,463,0,293,274,183,93,107,33,277,641,488,463,0,293,274,183,93,107,33,277,641
2024-10-23,11éûîº,742,363,379,0,237,274,103,93,33,33,277,432,363,379,0,237,274,103,93,33,33,277,432
2024-10-23,12éû,1049,591,458,0,257,536,70,112,73,33,314,701,591,458,0,257,536,70,112,73,33,314,701
2024-10-23,12éûîº,1171,569,602,0,337,580,37,142,73,33,344,793,569,602,0,337,580,37,142,73,33,344,793
2024-10-23,13éû,1291,562,729,0,337,620,37,145,150,33,307,950,562,729,0,337,620,37,145,150,33,307,950
2024-10-23,13éûîº,1161,572,589,0,309,692,68,91,0,0,176,985,572,589,0,309,692,68,91,0,0,176,985
2024-10-23,14éû,1344,650,694,0,378,708,101,156,0,0,277,1067,650,694,0,378,708,101,156,0,0,277,1067
2024-10-23,14éûîº,1335,706,629,0,460,572,108,193,0,0,239,1096,706,629,0,460,572,108,193,0,0,239,1096
2024-10-23,15éû,1294,665,629,0,460,592,77,164,0,0,239,1055,665,629,0,460,592,77,164,0,0,239,1055
2024-10-23,15éûîº,1240,575,665,0,460,528,116,135,0,0,239,1001,575,665,0,460,528,116,135,0,0,239,1001
2024-10-23,16éû,1470,609,861,268,402,572,121,105,0,0,239,1231,609,861,268,402,572,121,105,0,0,239,1231
2024-10-23,16éûîº,1528,671,857,268,402,649,77,131,0,0,239,1289,671,857,268,402,649,77,131,0,0,239,1289
2024-10-23,17éû,1189,624,565,0,324,649,145,69,0,0,239,949,624,565,0,324,649,145,69,0,0,239,949
2024-10-23,17éûîº,1147,578,569,0,324,649,37,93,43,0,239,908,578,569,0,324,649,37,93,43,0,239,908
2024-10-23,18éû,1262,554,708,0,467,649,0,103,43,176,239,846,554,708,0,467,649,0,103,43,176,239,846
2024-10-23,18éûîº,761,246,515,0,293,321,0,103,43,176,138,445,246,515,0,293,321,0,103,43,176,138,445
2024-10-23,19éû,846,246,600,0,293,414,25,69,43,235,138,471,246,600,0,293,414,25,69,43,235,138,471
2024-10-23,19éûîº,896,240,656,0,236,524,59,33,43,390,138,367,240,656,0,236,524,59,33,43,390,138,367
2024-10-23,20éû,689,243,446,0,236,321,69,63,0,265,138,286,243,446,0,236,321,69,63,0,265,138,286
2024-10-23,20éûîº,565,259,306,0,93,344,65,63,0,29,138,397,259,306,0,93,344,65,63,0,29,138,397
2024-10-23,21éû,538,286,252,0,93,323,92,29,0,29,51,457,286,252,0,93,323,92,29,0,29,51,457
2024-10-23,21éûîº,303,141,162,0,0,181,92,29,0,29,0,274,141,162,0,0,181,92,29,0,29,0,274
2024-10-23,22éû,160,65,95,0,0,65,65,29,0,29,0,131,65,95,0,0,65,65,29,0,29,0,131
2024-10-23,22éûîº,131,66,65,0,0,103,0,29,0,29,0,103,66,65,0,0,103,0,29,0,29,0,103
2024-10-23,23éû,131,66,65,0,0,103,0,29,0,29,0,103,66,65,0,0,103,0,29,0,29,0,103
2024-10-23,23éûîº,131,66,65,0,0,103,0,29,0,29,0,103,66,65,0,0,103,0,29,0,29,0,103
2024-10-23,24éû,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,24éûîº,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,25éû,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,25éûîº,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,26éû,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,26éûîº,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,27éû,165,66,99,0,0,103,0,63,0,63,0,103,66,99,0,0,103,0,63,0,63,0,103
2024-10-23,27éûîº,198,66,132,0,0,103,0,96,0,96,0,103,66,132,0,0,103,0,96,0,96,0,103
2024-10-23,28éû,198,66,132,0,0,103,0,96,0,96,0,103,66,132,0,0,103,0,96,0,96,0,103
2024-10-23,28éûîº,198,66,132,0,0,103,0,96,0,96,0,103,66,132,0,0,103,0,96,0,96,0,103
2024-10-24,5éû,65,0,65,0,0,65,0,0,0,0,0,65,0,65,0,0,65,0,0,0,0,0,65
2024-10-24,5éûîº,65,0,65,0,0,65,0,0,0,0,0,65,0,65,0,0,65,0,0,0,0,0,65
2024-10-24,6éû,65,0,65,0,0,65,0,0,0,0,0,65,0,65,0,0,65,0,0,0,0,0,65
2024-10-24,6éûîº,65,0,65,0,0,65,0,0,0,0,0,65,0,65,0,0,65,0,0,0,0,0,65
2024-10-24,7éû,119,22,97,0,0,65,31,0,22,0,0,119,22,97,0,0,65,31,0,22,0,0,119
2024-10-24,7éûîº,138,30,108,0,0,65,73,0,0,0,0,139,30,108,0,0,65,73,0,0,0,0,139
2024-10-24,8éû,157,92,65,0,61,65,30,0,0,0,61,96,92,65,0,61,65,30,0,0,0,61,96
2024-10-24,8éûîº,119,54,65,0,0,120,0,0,0,0,0,120,54,65,0,0,120,0,0,0,0,0,120
2024-10-24,9éû,266,50,216,0,182,50,34,0,0,0,0,267,50,216,0,182,50,34,0,0,0,0,267
2024-10-24,9éûîº,599,203,396,0,251,285,63,0,0,0,155,444,203,396,0,251,285,63,0,0,0,155,444
2024-10-24,10éû,801,314,487,0,251,377,93,33,46,0,155,646,314,487,0,251,377,93,33,46,0,155,646
2024-10-24,10éûîº,829,336,493,120,251,372,0,0,85,39,155,635,336,493,120,251,372,0,0,85,39,155,635
2024-10-24,11éû,864,310,554,120,251,322,23,60,85,39,155,669,310,554,120,251,322,23,60,85,39,155,669
2024-10-24,11éûîº,1111,302,809,120,394,384,79,60,71,61,298,751,302,809,120,394,384,79,60,71,61,298,751
2024-10-24,12éû,1328,554,774,120,251,531,224,56,143,91,155,1081,554,774,120,251,531,224,56,143,91,155,1081
2024-10-24,12éûîº,1311,564,747,120,251,480,285,29,143,91,155,1064,564,747,120,251,480,285,29,143,91,155,1064
2024-10-24,13éû,1262,520,742,120,251,384,291,31,183,61,155,1045,520,742,120,251,384,291,31,183,61,155,1045
2024-10-24,13éûîº,1460,648,812,120,412,457,221,66,183,61,155,1244,648,812,120,412,457,221,66,183,61,155,1244
2024-10-24,14éû,990,413,577,120,412,313,0,31,111,61,155,773,413,577,120,412,313,0,31,111,61,155,773
2024-10-24,14éûîº,1515,830,685,378,495,448,68,56,68,198,155,1161,830,685,378,495,448,68,56,68,198,155,1161
2024-10-24,15éû,1122,777,345,378,495,148,68,31,0,198,155,769,777,345,378,495,148,68,31,0,198,155,769
2024-10-24,15éûîº,1104,835,269,378,412,193,120,0,0,198,155,750,835,269,378,412,193,120,0,0,198,155,750
2024-10-24,16éû,1305,988,317,400,412,305,96,0,90,61,155,1089,988,317,400,412,305,96,0,90,61,155,1089
2024-10-24,16éûîº,1384,871,513,400,412,261,68,0,242,101,210,1073,871,513,400,412,261,68,0,242,101,210,1073
2024-10-24,17éû,1401,758,643,400,339,304,114,0,242,193,210,998,758,643,400,339,304,114,0,242,193,210,998
2024-10-24,17éûîº,1217,494,723,159,339,542,82,0,95,154,155,908,494,723,159,339,542,82,0,95,154,155,908
2024-10-24,18éû,1462,732,730,286,422,633,44,29,46,154,155,1153,732,730,286,422,633,44,29,46,154,155,1153
2024-10-24,18éûîº,1248,703,545,286,422,448,44,0,46,61,155,1031,703,545,286,422,448,44,0,46,61,155,1031
2024-10-24,19éû,996,588,408,286,422,241,0,0,46,61,155,780,588,408,286,422,241,0,0,46,61,155,780
2024-10-24,19éûîº,970,654,316,286,422,148,66,0,46,95,188,720,654,316,286,422,148,66,0,46,95,188,720
2024-10-24,20éû,765,621,144,286,297,148,33,0,0,95,188,515,621,144,286,297,148,33,0,0,95,188,515
2024-10-24,20éûîº,638,494,144,159,297,148,33,0,0,95,188,387,494,144,159,297,148,33,0,0,95,188,387
